species	SeqCRZa_100	SeqCRZa_101	SeqCRZa_102	SeqCRZa_103	SeqCRZa_104	SeqCRZa_105	SeqCRZa_106	SeqCRZa_107	SeqCRZa_108	SeqCRZa_10	SeqCRZa_11	SeqCRZa_12	SeqCRZa_13	SeqCRZa_14	SeqCRZa_15	SeqCRZa_16	SeqCRZa_17	SeqCRZa_18	SeqCRZa_19	SeqCRZa_1	SeqCRZa_20	SeqCRZa_21	SeqCRZa_22	SeqCRZa_23	SeqCRZa_24	SeqCRZa_25	SeqCRZa_26	SeqCRZa_27	SeqCRZa_28	SeqCRZa_29	SeqCRZa_2	SeqCRZa_30	SeqCRZa_31	SeqCRZa_32	SeqCRZa_33	SeqCRZa_34	SeqCRZa_35	SeqCRZa_36	SeqCRZa_37	SeqCRZa_38	SeqCRZa_39	SeqCRZa_3	SeqCRZa_40	SeqCRZa_41	SeqCRZa_42	SeqCRZa_43	SeqCRZa_44	SeqCRZa_45	SeqCRZa_46	SeqCRZa_47	SeqCRZa_48	SeqCRZa_49	SeqCRZa_4	SeqCRZa_50	SeqCRZa_51	SeqCRZa_52	SeqCRZa_53	SeqCRZa_54	SeqCRZa_55	SeqCRZa_56	SeqCRZa_57	SeqCRZa_58	SeqCRZa_59	SeqCRZa_5	SeqCRZa_60	SeqCRZa_61	SeqCRZa_62	SeqCRZa_63	SeqCRZa_64	SeqCRZa_65	SeqCRZa_66	SeqCRZa_67	SeqCRZa_68	SeqCRZa_69	SeqCRZa_6	SeqCRZa_70	SeqCRZa_71	SeqCRZa_72	SeqCRZa_73	SeqCRZa_74	SeqCRZa_75	SeqCRZa_76	SeqCRZa_77	SeqCRZa_78	SeqCRZa_79	SeqCRZa_7	SeqCRZa_80	SeqCRZa_81	SeqCRZa_82	SeqCRZa_83	SeqCRZa_84	SeqCRZa_85	SeqCRZa_86	SeqCRZa_87	SeqCRZa_88	SeqCRZa_8	SeqCRZa_90	SeqCRZa_91	SeqCRZa_92	SeqCRZa_93	SeqCRZa_94	SeqCRZa_95	SeqCRZa_96	SeqCRZa_97	SeqCRZa_98	SeqCRZa_99	SeqCRZa_9
Parvimonas_unclassified	0	0	0	0	0	0.00164	0.06233	0	0	0	0	0	0	0	0	0	0	0	0.00395	0.09257	0	0.00161	0	0	0	0	0	0	0	0	0.0168	0	0	0	0	0.0229	0	0	0	0	0	0	0.2518	0	0	0	0	0	0.00217	0	0	0	0.00228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00323	0	0	0	0	0	0	0	0	0	0	0.00099	0	0.00614	0.01323	0	0	0	0	0	0	0.00124	0.0024	0	0	0	0	0	0.03378	0	0	0	0	0	0	0	0.02067	0
Peptoniphilus_duerdenii	0	0	0	0	0	0	0.03187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Peptoniphilus_harei	0	0	0	0	0	0	0.00696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Peptoniphilus_lacrimalis	0	0	0	0	0	0	0.05399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02852	0	0	0	0	0	0	0	0	0	0	0	0.00392	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00299	0	0	0	0	0	0.0339	0	0	0	0	0	0	0	0	0
Clostridiales_bacterium_1_7_47FAA	0	0.02591	0	0.04311	0.04989	0.00533	0.01699	0	0.00513	0.00126	0	0	0	0.12664	0	0	0	0	0.00166	0	0.00491	0	0	0	0	0.01178	0	0.00143	0	0	0	0.00425	0	0.00125	0	0	0	0.08822	0	0	0.00446	0	0.00606	0	0	0	0.0016	0.01999	0	0	0	0	0	0	0	0.02527	0	0	0.00914	0.3104	0	0	0	0.01851	0	0.00887	0	0.01571	0	0	0.00377	0.00388	0.00988	0	0	0	0	0.00366	0.00982	0.01343	0	0	0	0.01173	0.00183	0	0	0	0.00697	0.10929	0.40213	0.16237	0	0.30972	0.07177	0	0.04988	0.27383	0.01157	0.05131	0.0879	0.01474	0.02127	0.02901	0.02578	0.05513	0
Flavonifractor_plautii	0.02085	0.00288	0.09453	0	0.00105	0.00409	0.05429	0	0.00941	0	0.02879	0	0.0007	0.0397	0	0	0.0036	0.00381	0	0	0.02563	0	0.00131	0.00959	0	0.00841	0.00375	0.00975	0.0094	0.00545	0	0	0	0.00437	0	0	0.01071	0.00661	0	0.01325	0	0	0.04056	0.013	0	0	0	0.00917	0	0	0	0	0.0055	0.01091	0.00435	0	0	0	0.04579	0.0188	0	0	0	0.01767	0	0.00275	0	0.02375	0	0	0	0.01832	0.01142	0	0	0	0	0	0.0005	0.05306	0	0	0	0.00077	0.00232	0	0.02562	0.01021	0.00835	0.13495	0.647	0.19781	0.01073	0.51636	0.13318	0	0	0	0.34552	0	0.23398	0.03809	0.00772	0.11088	0.00485	0.04442	0.01718
Pseudoflavonifractor_capillosus	0	0	0	0	0	0	0.02444	0	0	0	0	0	0.00888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05911	0	0	0	0	0	0.00341	0	0	0	0.01252	0	0
Anaerofustis_stercorihominis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00259	0	0	0	0	0	0	0	0.01808	0	0	0	0	0
Eubacteriaceae_noname_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eubacterium_brachy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eubacterium_eligens	0.04587	0.33056	0.16714	3.41908	0.33558	0	0	4.57854	0.04994	0.10405	0.91139	0.61003	2.05727	0.05918	0.1484	0.60289	0.38336	0.09838	0.28479	0.20883	0.04087	0.00802	0	0.16593	0.13618	0.07042	0.04185	0.0385	0.13901	0.00556	0.64593	2.72643	0.53726	0.33797	0.01133	0.08421	0.01006	0.05553	3.39742	0.12692	0	0.01868	0	0	0.02689	0.28984	1.355	0.58851	0.58419	0.31221	0	1.23038	0.37478	0.06833	1.4578	0.2867	0.38723	1.42046	1.36749	0.18048	0.64333	0	0	0.17765	0.01663	0	0	0.00798	0.01968	0.04861	0.00737	0.26993	0.18761	0.53772	0.29043	0.17013	0.86374	0.00116	0.06061	0.01854	0	0	2.20777	0.29209	0.00034	0.61794	1.99034	0.87089	0	0	0	0.38184	4.59875	0	0.13773	2.16976	0.68872	4.37811	6.06102	0	0.10542	3.78485	0.27257	0.09557	0	1.19122	0.28344
Eubacterium_hallii	0.95347	0.0327	0	0.22174	0.0386	0.07423	0.94253	0.0053	0.65967	0.27802	0.33291	0.04269	0.31816	0.38942	1.09028	0.35672	0.02803	0.1481	0.27951	0.03416	0.36917	0.26955	0.05635	0.06398	0.73663	0.00992	0.43439	0.1089	0.36535	0.01673	0.39111	0.60702	0.04699	0.40291	0.17595	0.28604	0.16506	0.02982	0.12882	0.21746	0.27555	0.06907	0.40908	0.2598	0.25103	0.10495	0.13742	0.06904	0.06495	0.33047	0.01193	0.05253	0.09141	0.33837	0.02766	0.34216	0.3383	0.46277	0.12378	0.27731	1.17665	0	0.07332	0.14862	0.06673	0.35583	1.18142	0.02579	0.04997	0.06851	0.72155	0.1493	0.06009	0.03215	0.30984	0.09754	0.05071	0.51374	0.34438	0.45143	0.08027	0.05343	0.04474	0.01595	0.06647	0.04737	0.09982	0.11127	0.15884	0	0	0	1.28593	0	1.18967	0.0511	0.03573	0.97773	0.04618	0.27576	0	0.19341	0.05264	0.06482	0.85822	0.06513	0.19934
Eubacterium_limosum	0	0	0.10323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0024	0	0	0	0	0	0	0	0	0	0.00962	0	0	0	0	0	0	0	0	0	0	0	0	0.04792	0.05025	0	0.09166	0.00279	0	0	0	0	0	0.05017	0	0	0	0	0	0
Eubacterium_ramulus	0	0.01073	0.01932	0.01118	0	0.15035	0.00186	0.29603	0	0	0.04305	0.00044	0.00202	0.03734	0.00027	0.02314	0.01875	0.01895	0.37227	0.0017	0.05337	0.27608	0.03845	0.10822	0.76978	0.0014	0	0.0049	0.55539	0	0	0.08303	0	0.01508	0	0.01898	0.01262	0	0.03144	0.3432	0	0.00165	0.02502	0.01796	0	0	0.00708	0	0	0	0	0.02012	0	0.00523	0.0004	0.00848	0	0.00379	0.02219	0.00517	0.00045	0	0.1482	0.00225	0.0046	0.0345	0	0.13855	0	0	0.00523	0.00078	0.0078	0.0127	0.07791	0.00536	0	0	0	0.03393	0	0.01181	0.00302	0	0.00984	0	0.01029	0.18433	0.59936	0	0	0	0.05257	0	0	0.01998	0	0	0	0	0	0.06106	0	0.02085	0.00277	0.00142	0
Eubacterium_rectale	10.99936	3.70196	25.87382	6.22428	0	0	0	1.83729	13.17454	9.29691	7.57175	3.40441	5.34977	5.42027	7.18468	15.54002	4.56153	12.38236	7.35073	2.28239	5.35264	20.02646	5.82619	9.53613	6.58074	2.58799	1.80593	31.20464	5.87687	5.39435	1.95729	17.16592	11.37705	6.91759	6.25579	26.62026	2.6372	0.58085	4.4823	10.75474	2.0647	17.92898	0.7312	23.60923	7.3522	23.12942	5.63862	4.62584	21.67754	0.27431	1.75524	18.54342	17.56589	0	24.05544	31.26462	20.27418	4.8834	9.48527	32.24263	4.37814	10.09559	0.21254	14.45347	5.5001	15.3424	4.68639	0.15491	0.81353	41.05861	6.01902	11.88735	5.38038	5.79053	1.88489	20.66646	1.97671	0.71767	3.58356	3.45504	21.00304	16.14092	14.83939	18.15814	12.08482	17.29183	17.26322	10.12538	0	0	0	0	4.99731	0	0	37.88269	0	2.70369	1.54523	8.04203	0	23.92429	0	6.42109	7.2038	0.92804	4.55026
Eubacterium_siraeum	0	1.94488	0	0	0	0	0	0	0	0.72478	0	1.02799	0.04948	0	0	0	0	13.91637	0	0	0	0	0	0.00222	0	0.79997	0.50819	0	0	0.03441	0	0	0.11217	0	0.00474	0	0	0	0	0.29292	0	0	0.14482	0	0	1.90913	0.02902	0.01931	0	6.97365	0	0.14528	0.00171	0	0.15894	0	0	0	0.50718	0	0	0	0	0.02051	0	0	0	2.31449	0.51979	0	0	0.12422	0	0.124	0	0.07117	4.90565	0	0	0	0	0.43776	0.13816	0	0	0	0.03445	25.32266	0	0	0	0	0	0	0	1.05805	0	0	0	0	0	0	0	0	0	0	0.01335
Eubacterium_sp_3_1_31	0	0	0.07081	0	0	0	0.12978	0	0	0	0	0	0	0.01094	0	0	0	0	0	0	0.00088	0	0	0	0	0	0	0	0	0	0	0	0	0.07024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02679	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01559	0	0	0	0	0.00548	0	0	0.00151	0	0	0	0.0178	0	0.59542	0.08561	0	0	0.19808	0.00281	0	0.11931	0	0	0.04365	0.00859	0	0
Eubacterium_ventriosum	5.02508	0.4371	1.30125	0.00653	1.09361	0.40392	0	0	0.11967	0	0.13286	0.00735	0	0	0.09154	0.03154	0.06684	0.08384	0.08203	0.00863	0	0.14189	0.15572	0.01091	0.02242	0.858	0.3483	0.55792	0.62835	0.05005	0.16904	0.26929	0.00053	0.27013	0.00533	0	0	0	0.10693	0	0.34	0.17407	0.13826	0	0	0.00614	0	0.0618	0	0.26052	0.00638	0	0	0.03276	0.39711	0.06915	0.06868	0.08707	0.04154	0	0.14123	0	0.96717	0	0	0	0	0	0.00184	0	0	0	0.02913	0	0.00514	0.08977	0.03163	0	0	0.00446	0	0	0.05745	0	0.98472	0.09688	0.29134	0.02737	0	0	0	0	0	0	0	0.03158	0	0.03648	0.00363	0	0.46032	0.11953	0	0	0.67001	0	1.19044
Anaerostipes_caccae	0	0	0.11574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17738	0	0.47851	0	0	0	0	0	0	0	0.00403	0	0	0	0	0
Anaerostipes_hadrus	0.15104	0	0	0.04399	0.00508	0.01604	0	0.00762	0.00721	0	0	0	0.0071	0.00026	0.00784	0.01326	0.00449	0.0656	0.00433	0	0	0.00902	0.00074	0.00204	0	0.00284	0.0008	0.00357	0.00403	0	0	0	0	0.00057	0	0	0	0	0	0	0	0	0.0018	0	0.00075	0.01224	0	0	0	0	0	0	0	0.00266	0.00134	0	0.00141	0.00134	0.00412	0.00279	0	0	0.00658	0	0	0.00246	0.00304	0	0	0	0.0032	0	0	0	0.00636	0.00038	0	0.00562	0	0.00018	0	0	0	0	0.01218	0	0	0	0.05892	0	0	0	0.02868	0	0.02939	0	0.01811	0.00027	0.0211	0.02684	0.00181	0.1634	0.02866	0.00056	0.0228	0.0056	0
Anaerostipes_unclassified	0	0	0.01905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03683	0.0201	0.00203	0	0.70791	0	0	0.01886	0	0	0	0	0	0	0	0	0	0
Blautia_hydrogenotrophica	0	0	0	0	0.02507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01088	0	0	0	0	0	0	0	0	0	0	0	0
Blautia_producta	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01314	0	0.00622	0	0	0	0	0	0	0	0	0	0	0	0	0
Ruminococcus_gnavus	0	0	0.05602	0.19965	0.39151	0	0.01368	0.00202	0.00435	0	0	0	3.89092	0	0	0	0	0	0	1.17635	0	0	0	0.00158	0	0	0	0	0	0	0	0	1.45346	0	0.0015	0	0.41318	0	0	0	0	0.0098	0	0	0	0	0	0.0089	0	0	0	0.00168	0	0.00803	0	0	0	0	0	0	0	0	0	0.27892	0.01833	0.1368	0	0	0	0	0	0.05241	0	0	0	0	0	0	0.06916	0	0	0	0.00677	0	0	0.01043	0	0	4.19987	0.47022	0.73927	0.13755	0.10231	0.51443	0.19896	0	0.37767	0.04342	0.02573	0	0.24918	0.11328	0.07077	0.12917	0.18228	0	0.23215
Ruminococcus_obeum	1.37687	0.37186	1.49525	0.08018	0.15877	0.93876	0.45171	0.1214	0.08248	0.15248	0.34971	0.15275	0.08137	0.12397	0.7304	0.10377	0.22211	0.10098	0.59855	0.12128	0.11088	0.51168	0.15653	0.19678	0.55152	0.28183	0.10429	0.11462	0.2161	0.07077	0.1963	0.63985	0.29542	0.94321	0.1616	0.31249	0.16477	0.36982	0.0939	0.60871	0.67769	0.07993	0.62883	0.21322	0.39064	0.45602	0.21739	0.18973	0.09854	0.23567	0.02538	0.10407	0.09915	0.11609	0.07329	0.18505	0.40823	0.20173	0.12599	0.45159	0.41545	0	0.23053	0.33048	0.10653	0.30241	0.3604	0.21113	0.14492	0.17031	0.16699	0.1899	0.13804	0.08391	0.24833	0.17911	0.08606	0.55277	0.07624	0.1538	0.10847	0.11316	0.22487	0.10221	0.13944	0.21351	0.34034	0.23691	0.10642	0.04696	0.03096	0.13011	0.73059	0.08944	1.24285	0.09505	0.01037	0.22249	0.16671	0.14689	0.19914	0.2466	0.35863	0.11713	0.68695	0.27233	0.25202
Ruminococcus_torques	1.22255	0.07271	0.65972	1.15142	0.01002	1.89243	0.45477	0.08083	0.51701	0.20121	0.25728	0.30563	0.40778	0.22317	0.13332	0.72537	0.30501	0.18187	1.35098	0.23136	0.19285	0.86794	0.60011	0.23562	1.0101	0.5992	0.21932	0.16889	0.6878	0.06035	0.19001	0.85499	0.30552	0.52014	0.12086	0.26142	1.1139	0.11242	0.11749	0.37884	0.07662	0.30003	1.37713	0.66149	0.07154	0.65369	0.18299	0.21102	0.22373	0.31204	0.03274	0.42816	0.17836	0.13951	0.04155	0.23747	0.24924	0.33495	0.88444	0.11615	0.94084	0.20961	0.36681	0.10372	0.79808	2.31468	1.2463	1.37188	0.7302	0.30945	0.32721	0.06216	0.10534	0.02887	2.31478	0.52688	0	0.23507	0.0892	0.28332	0.0477	0.05732	0.39521	0.06921	0.6881	0.1095	0.40781	0.15323	1.4791	0.05518	0.1157	2.03893	0.84402	1.69813	0.967	0.5823	0.16179	1.86218	0.3107	0.07133	1.583	0.37175	3.69747	1.4131	0.09571	0.81917	0.31736
Butyrivibrio_crossotus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.19537	0	0	0	0	0	0	0	3.02857	0	0	0	0	0	0	41.42315	0	0	0	0	0	4.15357	0	0	0	0	0	0	0.44845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.97803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Coprococcus_catus	0	0	1.01811	0.2574	0	0.04105	0	0.28616	0	0.18113	0.42854	0.05081	0.21721	0.41506	0.39883	0.03907	0.04232	0.77689	0.36261	0.01088	0.57508	0.36001	0.06411	0.03517	0.98532	0.48615	0.18578	0.19834	0.28778	0.01396	0.01569	0.32626	0.09953	0.42255	0.05787	0.06756	0.13102	0.24209	0.18544	0.06239	0.33934	0.01487	0.54233	0.06864	0.06443	0.16776	0.30819	0.17171	0.16087	0.16496	0.06521	0.06816	0.05325	0.13545	0.16384	0.11526	0.26228	0.20752	0.54689	0.69509	0.46788	1.03581	0.46773	0.09802	0.16711	0.12611	1.02623	0.28002	0.00809	0.30449	0.39447	0.11411	0.18999	0.01721	0.10774	0.75127	0.00627	0.42684	0.30448	0.43678	0.18711	0.20969	0.3008	0.16255	0.19394	0.25192	0.27498	0.34601	0	0	0	0	0	0	0	0.42076	0.58572	0	0	0	0	0	0	0	0	0	0.05884
Coprococcus_comes	0	0.16671	0	0	0	0.08516	0.12216	0.20262	0	0.06815	0.14411	0.11513	0.24998	0.35218	0.47928	0.45604	0.17496	0.59208	0.30512	0.26466	0.486	0.2289	0.17345	0.71013	0.42374	0	0.20217	0.21075	0.26157	0.10492	0.56506	0.244	0.27436	0.46576	0.08669	0.25371	0.3379	0.03922	0.37127	1.17204	0.45533	1.50486	0.25155	0.72349	0.13162	0.29181	0.21311	0.69257	0.33118	0.44504	0.0855	0.20772	0.5979	0.28536	0.08198	0.23414	0.52119	0.73145	1.83025	0.21601	1.27043	0.10631	0.13827	0.24245	0.66182	0.23718	0.14038	0.49964	0.36136	0.17596	0.67426	0.0716	0.56938	0.20647	1.08761	0.13039	0.12688	0.17103	0.29841	0.28742	0.36211	0.711	0.59196	0.30594	0.32626	0.40487	0.22918	0.59396	0	0	0	0	1.02274	0	0	0.48873	0	0	0	0	0	0	0	0	0.15591	0	0.73104
Coprococcus_eutactus	0	0	0	0	0	0	0	0	0	0	0	0.6588	0.1482	0	3.12196	0	0	0	6.00617	0	0	9.87146	0	0	0.40054	0	0	0	0	0	3.68596	0	0.38294	0	1.7148	0.34938	0	0.46724	0	0	0	0.40007	0	0	0	0	0	0	0	0	0	0.11656	2.04014	0	0	0.0006	0.03468	0.74084	3.01408	0	2.31762	0	0	3.21445	0	0	0	0	0.28191	0.27596	0	0	0	0	0	0.02235	0	0	1.65796	0	0	0	0.05161	1.0003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Coprococcus_sp_ART55_1	0	0	0	0	0	0	0	0	0	1.01987	0	0	0	0	0	0	0	0.29358	0	0	0	0	0	0.67596	2.90996	1.40897	0	0	3.38271	0	0	0	0	0.41719	0	0	0	0	3.27193	3.88667	0	0	0.80222	0.66601	2.21614	0	0	3.32906	0.72656	0.78807	0	0.16275	0	0	2.63991	1.87234	0	1.11284	0	0	0	0	0	0	0.46452	0	0	0	0	2.87147	19.78237	0	0	2.83616	0	4.84131	5.64856	0	0	0	0.66421	0	1.20749	3.54587	0	0.97927	2.98715	0.41276	0	0	0	0	0	0	0	6.54755	0	0	0	0	0	0	0	0	0	0	0.73423
Dorea_formicigenerans	0	0.10776	0	0.14575	0.14059	0.0693	0.08552	0.09296	0.21939	0.13119	0.71839	0.23741	0.56893	0.2135	0.51853	0.14627	0.15667	0.25735	0.59898	0.07412	0.32753	0.53748	0.22829	0.11232	2.15756	0.17079	0.0671	0.06436	1.24786	0.16528	0.08957	0.36328	0.53956	0.1147	0.17116	0.49037	0.51455	0.10592	0.13104	0.85823	0.19554	0.11627	0.36357	0.30325	0.2088	0.38333	0.7556	0.03692	0.17223	0.2409	0.00575	0.35176	0.06831	0.19284	0.17661	0.36767	0.37835	0.12362	0.7855	0.4728	0.75399	4.48277	0.14857	0.21464	0.18606	0.63686	0.88259	0.12476	0.32496	0.15799	0.26645	0.15424	0.14209	0.27181	1.1284	0.57684	0.09926	0.2064	0.1747	0.05517	0.14174	0.16131	0.26463	0.22526	0.23979	0.31254	0.44533	0.07939	1.91904	0	0	0	0.28979	0	0.27683	0.30105	0	0.1885	0.18736	0.10417	0	1.22301	0.49559	0.05557	0.27114	0.10574	0.22482
Dorea_longicatena	0.57781	0.06395	0.5183	0.06311	0	0.04878	0.04591	0.0761	0	0.30426	0.3934	0.48569	0.64125	0.2096	1.27346	0.28766	0.34798	1.69656	0.18877	0.15868	0.27148	0.33212	0.42975	0.85302	0.66163	0.27383	0.23739	0.22804	1.12985	0.66177	0.25927	0.27351	0.37613	0.42638	0.20577	0.40671	0.15059	0.11456	0.03411	0.43079	0.30125	0.08388	0.31927	0.81908	0.12275	0.39606	0.35527	0.04891	0.20635	1.58634	0.03597	0.42185	0.13564	0.1905	0.07509	0.65355	0.4624	0.35945	0.99166	0.47963	0.99143	0.41706	0.13077	0.20428	0.2227	0.35794	1.14138	0.0364	0.38563	0.29163	0.20899	0.19829	0.1479	0.2354	1.18767	0.57814	0.09057	0.59658	0.16981	0.05764	0.30775	0.47723	0.14255	0.5181	0.23743	0.41507	0.51167	0.69152	0	0.05256	0	0	0.32645	0	0	0.28063	0.03234	0	0.40249	0.02473	0	0.1726	0.65626	0.04057	0.14726	0.06911	0.55409
Dorea_unclassified	0	0	0	0	0.20953	0	0.13606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04018	0.13174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07326	0	0	0	0	0	0.14081	0	0	0.04621	0	0.07722	0	0	0	0	0	0	0	0	0	0	0	0.11375	0	0	0	0	0	0	0	0.17917	0	0	0	0	0	0	0.06487	0	0	0	0.02908	0	1.11066	0	0	0	0.09682	0	0	0.34652	0	0	0	0.02746	0	0	0	0.00356	0	0	0	0	0	0
Lachnospiraceae_bacterium_1_1_57FAA	0.59925	0.06055	0.43959	6.67998	0.0197	0.31034	0.14726	0	0.09027	0	0	0.01633	0.02103	0.18926	0	0.02865	0.00888	0.07573	2.22403	0.136	0.04977	0.69926	0.37013	0.00862	0	0.06587	0.01107	0.00767	0	0	0.06473	0.06115	0.1648	0.49803	0	0.01781	0.00733	0	0	0	0.01554	0.13628	0	0.06771	0	0.27718	0.01781	0	0	0.01645	0	0	0.10008	0.06337	0.01315	0.00938	0.02461	0.09948	0	0.03805	0.75186	0	0.02272	0	0.029	0.04596	0.0813	0.51146	0.04523	0.00426	0.04856	0.30751	0.16675	0	0	0.06951	0	0.02248	0.01351	2.30849	0.01625	0.01953	0	0	0.08785	0.01585	0.37245	0.00406	0.36084	0	0.00946	0.47466	0.56722	0	0.25897	0.00998	0.04002	1.06981	0	0.0129	0.45965	0.32454	2.76188	0.15439	0.5682	0.35239	0
Lachnospiraceae_bacterium_1_4_56FAA	0	0	0.03641	0	0.00653	0	0	0	0.00388	0	0	0	0	0	0	0	0.00098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13182	0	0	0	0.03706	0.09736	0	0	0.03572	0.14661	0.02938	0.00276	0	0	0.024	0	0.00227	0	0
