OTU_ID	Kingdom	Phylum	Class	Order	Family	genus	Species
b2ce7f937c4d1e391758282974fcf514	k_Bacteria	p_Bacteroidetes	c_Bacteroidia	o_Bacteroidales	f_Rikenellaceae	Alistipes	s_uncultured bacterium
c9a195bf278ae0c546810679c1de1e61	k_Bacteria						
b9e33bb71da7ec23babade6bfae82973	k_Bacteria	p_Armatimonadetes	c_Armatimonadia	o_Armatimonadales	f_uncultured Armatimonadetes bacterium	uncultured	s_uncultured Armatimonadetes bacterium
32d195007c3122ec8ef11033d4688743	k_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Lachnospiraceae	Oribacterium	s_uncultured bacterium
d8b10f1b98ca5ed40c7c00549ec5c70f	k_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Lachnospiraceae	Stomatobaculum	
a62d91d2d2afe6d13390b2fbcfe2cd98	k_Bacteria						
0590f8e3079b194f84b5ed03487d1e4e	Unassigned						
466119e9608f6cd4ab794aa28d5868d3	k_Bacteria	p_Proteobacteria	c_Gammaproteobacteria	o_Betaproteobacteriales	f_Neisseriaceae	Neisseria	
4ee57fe525c5635f336d41f441e0731f	k_Bacteria	p_Chloroflexi	c_Anaerolineae	o_SJA-15			
bfccb95dab4f889c3486958b1ba1ea5d	k_Bacteria	p_Spirochaetes	c_Spirochaetia	o_Spirochaetales	f_Spirochaetaceae	Treponema	
0dcff3ce10285af5448af7e839b4b6e4	k_Bacteria	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	f_Rhodobacteraceae	Rubellimicrobium	s_uncultured bacterium
dce9b2eecfae28d49fb87b8714c8eb08	k_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Peptostreptococcaceae	Eubacterium	s_uncultured bacterium
0ddf74e6e23269e17c00224f4ea1ce0c	k_Bacteria	p_Acidobacteria	c_Blastocatellia (Subgroup 4)	o_11-24			
c32f707a3253dc496492cca1f6b81f3e	k_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Lachnospiraceae	Ruminococcus	
463a1e8b78ea0b47435656bb2ba0f93f	k_Bacteria	p_Fusobacteria	c_Fusobacteriia	o_Fusobacteriales	f_Leptotrichiaceae	Leptotrichia	s_uncultured bacterium
119eea33cb9f505d6a20297d132e792a	k_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Lachnospiraceae		
91c66b1efed163e36000fd2391ee6ac9	k_Bacteria	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	f_Rhodobacteraceae	Paracoccus	
c147547088c20995e47590e1f5afb907	k_Bacteria	p_Bacteroidetes	c_Bacteroidia	o_Bacteroidales	f_Prevotellaceae	Prevotella	
9dc119a01ad812751d955e32c720b2e9	Unassigned						
d7e638e76c86d3dfc2127bdf74fef169	k_Bacteria	p_Bacteroidetes	c_Bacteroidia	o_Bacteroidales	f_Prevotellaceae	Prevotellaceae	s_uncultured bacterium
0f8661e95fc882ef19f307879fca9f46	k_Bacteria	p_Tenericutes	c_Mollicutes	o_Mollicutes RF39	f_gut metagenome	gut	s_gut metagenome
f80df6c354b7c0f4019261f0463f4c38	k_Bacteria	p_Verrucomicrobia	c_Verrucomicrobiae	o_Opitutales	f_Opitutaceae	Lacunisphaera	
19e035a8ed2ee44ebc9d561c7173f45d	k_Bacteria						
54bc4c2bec84e1ab9e86491de89f5e13	Unassigned						
06df1ca63fc5244416ff1555bb749cb4	k_Bacteria	p_Proteobacteria	c_Alphaproteobacteria	o_Rhizobiales	f_Beijerinckiaceae	Bosea	
a5e7872475016781e23d55782123b41a	k_Bacteria	p_Proteobacteria	c_Alphaproteobacteria	o_Rhizobiales	f_Xanthobacteraceae		
30f0cc03c9cada2035526a954725b929	k_Bacteria	p_Proteobacteria	c_Alphaproteobacteria	o_Acetobacterales	f_Acetobacteraceae	Rhodopila	s_uncultured bacterium
3dfdc60869d18c0e1f1116b0ad071f28	k_Bacteria	p_Proteobacteria	c_Deltaproteobacteria	o_Desulfarculales	f_Desulfarculaceae	uncultured	s_uncultured Dongia sp.
9bbf905173106ab6b1b4f8fdf968f4f8	k_Bacteria	p_Proteobacteria	c_Alphaproteobacteria	o_Caulobacterales	f_Hyphomonadaceae	SWB02	s_uncultured alpha proteobacterium
948fb70e42cc344d2b652056cfd6528a	Unassigned						
2fb1ebaddc358df43c4a11cd3a9a341c	k_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Lachnospiraceae	Lachnospiraceae	s_uncultured organism
8f7e304764a959acb69a71e821fba092	Unassigned						
17a474716c48389fa02b0eddd3ba7358	k_Bacteria	p_Chloroflexi	c_Ktedonobacteria	o_B10-SB3A	f_uncultured bacterium	uncultured	s_uncultured bacterium
46c435c4899d5695fcd940cb66692c37	Unassigned						
898b8136a8f72bfc85aa635865ce7a64	k_Bacteria	p_Firmicutes	c_Negativicutes	o_Selenomonadales	f_Veillonellaceae	Selenomonas	
d23e1105d7fc0e113a3ed282f792dd1c	Unassigned						
ea25ad79899933eb30c873605c044051	k_Bacteria	p_Fusobacteria	c_Fusobacteriia	o_Fusobacteriales	f_Leptotrichiaceae	Leptotrichia	
36f18c7a87bf2a8022a8a6986a42aa5e	k_Bacteria	p_Planctomycetes	c_Phycisphaerae	o_Phycisphaerales	f_Phycisphaeraceae	SM1A02	s_metagenome
c65ab0200a759430c45cae87287e7de5	k_Bacteria	p_Bacteroidetes	c_Bacteroidia	o_Bacteroidales	f_Tannerellaceae	Parabacteroides	
1a942116e75fa7bfee9348efb6ecba73	k_Bacteria	p_Gemmatimonadetes	c_Gemmatimonadetes	o_Gemmatimonadales	f_Gemmatimonadaceae		
905185c5f44219354d4a01dc044af720	k_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Lachnospiraceae	Lachnospiraceae	s_Lachnospiraceae bacterium DJF_VP52
c2601af39334e5c0daeb756698dea739	k_Bacteria	p_Bacteroidetes	c_Bacteroidia	o_Bacteroidales	f_Bacteroidaceae	Bacteroides	
bb93657826323f9d38c798e382fafdb0	Unassigned						
e91690554bd807d4e1bae905aeda7297	k_Bacteria	p_Verrucomicrobia	c_Verrucomicrobiae	o_Chthoniobacterales	f_Terrimicrobiaceae	Terrimicrobium	
e3bbe7e1e4409aa2d1ed41ec8b2d59ce	k_Bacteria	p_Bacteroidetes	c_Bacteroidia	o_Bacteroidales	f_Prevotellaceae	Prevotella	s_uncultured bacterium
40be3d01b1d5aea945fe1ee648338176	k_Bacteria	p_Firmicutes	c_Erysipelotrichia	o_Erysipelotrichales	f_Erysipelotrichaceae	Solobacterium	
d83f60183d81253a505beaeef3cd168f	k_Bacteria	p_Actinobacteria	c_Actinobacteria	o_Micrococcales	f_Micrococcaceae	Rothia	s_uncultured bacterium
13f1a7a19edc88209f7ea3798210a668	k_Bacteria	p_Actinobacteria	c_Actinobacteria	o_Corynebacteriales	f_Corynebacteriaceae	Corynebacterium	
b5f88757d07005f94868f5d2c7b05389	k_Bacteria	p_Acidobacteria	c_Subgroup 6				
082451492fe6d8066bc787b3ffe8905e	k_Bacteria	p_Bacteroidetes	c_Bacteroidia	o_Chitinophagales	f_Saprospiraceae	uncultured	s_uncultured bacterium
f077d96d29143625186fcfefee55c354	k_Bacteria	p_Bacteroidetes	c_Bacteroidia	o_Bacteroidales	f_Prevotellaceae	Alloprevotella	
db1dd17a7ff61cf926ea9945e1a66fc7	k_Bacteria	p_Firmicutes	c_Bacilli	o_Bacillales	f_Paenibacillaceae	Brevibacillus	
822b093e2155275ef3d5c6a29a6b62c8	k_Bacteria	p_Fusobacteria	c_Fusobacteriia	o_Fusobacteriales	f_Fusobacteriaceae	Fusobacterium	
c06275b84464d0b9ab5f01c46355569e	k_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Lachnospiraceae	Roseburia	
014b7d87e65588d19f601f98f2b31118	k_Bacteria	p_Firmicutes	c_Bacilli	o_Lactobacillales	f_Streptococcaceae	Streptococcus	
6beed0db67623c178578579fb4a710a8	k_Bacteria	p_Bacteroidetes	c_Bacteroidia	o_Flavobacteriales	f_Flavobacteriaceae	Flavobacterium	
e4623f95ba84c7890afc085312f99b08	Unassigned						
b9d577a08fc1507db6cc7e7b2aeb1f32	k_Bacteria	p_Tenericutes	c_Mollicutes	o_Acholeplasmatales	f_Acholeplasmataceae	Acholeplasma	s_Acholeplasmatales bacterium canine oral taxon 172
0aa5c18dfc7c28004726bec9573f27be	k_Bacteria	p_Proteobacteria	c_Deltaproteobacteria	o_Myxococcales	f_Sandaracinaceae	uncultured	
14f6e90bf1f509700c5a70f87055df83	k_Bacteria	p_Proteobacteria	c_Deltaproteobacteria	o_Desulfovibrionales	f_Desulfovibrionaceae	Desulfovibrio	s_Desulfovibrio sp. Dsv1
8925df99d081e8e409e797d27b96d554	k_Archaea	p_Crenarchaeota	c_Bathyarchaeia	o_archaeon RBG_16_50_20	f_archaeon RBG_16_50_20	archaeon	s_archaeon RBG_16_50_20
7134197c57bfe3beabec455c26bf8b4e	k_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Lachnospiraceae	Epulopiscium	s_uncultured bacterium
adbcb4272363230a832f0c82462edc39	Unassigned						
0c4d2e241eeee169a57b24c16ae71f06	k_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Ruminococcaceae	Ruminococcaceae	
182b52a7f5e459d1bfdc4e3e386d8b1f	k_Bacteria	p_Firmicutes	c_Bacilli	o_Bacillales	f_Paenibacillaceae	Paenibacillus	s_Paenibacillus abekawaensis
4ee056070cc5900acff0e519fa66b068	k_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Ruminococcaceae	Ruminococcus	s_metagenome
bc59fef0645c1696783b75f4d7e6ff01	k_Bacteria	p_Tenericutes	c_Mollicutes	o_Mollicutes RF39			
63f089590b5855193ccde4bf40a464cb	k_Bacteria	p_Spirochaetes	c_Spirochaetia	o_Spirochaetales	f_Spirochaetaceae	Treponema	
4dfc879525501e616d2ca4af9a7be69e	k_Bacteria	p_Bacteroidetes	c_Bacteroidia	o_Flavobacteriales	f_Flavobacteriaceae	Capnocytophaga	s_Capnocytophaga sp. oral clone BR085
c4b5b0d584a7b6b6019f42b4eb607d91	k_Bacteria	p_Actinobacteria	c_Actinobacteria	o_Frankiales	f_Sporichthyaceae	hgcI	s_uncultured actinobacterium
bfaa9f385a9cb35d819e336a03eb7785	k_Bacteria	p_Verrucomicrobia	c_Verrucomicrobiae	o_Verrucomicrobiales	f_Akkermansiaceae	Akkermansia	s_uncultured bacterium
8acf35d57367e8d9750c5503f2b0363d	k_Bacteria	p_Bacteroidetes	c_Bacteroidia	o_Bacteroidales	f_Porphyromonadaceae	Porphyromonas	s_uncultured organism
33170cf5f4aee4b92bd511673787b313	k_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Ruminococcaceae		
53eff416352c19ca38b141474794e31d	k_Bacteria	p_Proteobacteria	c_Alphaproteobacteria	o_Sphingomonadales	f_Sphingomonadaceae		
07b9db0375df4a5e63c8a479145d4478	k_Bacteria	p_Proteobacteria	c_Gammaproteobacteria	o_Betaproteobacteriales	f_Burkholderiaceae		
060697ab10bd586744a33049d48b510a	k_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Lachnospiraceae	Oribacterium	
552debaa6f8f2e929ee22fa83cadae7e	k_Bacteria	p_Proteobacteria	c_Gammaproteobacteria	o_Betaproteobacteriales			
e54b8e508c77cc39e8b162725efed856	k_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Ruminococcaceae	Ruminococcaceae	
76cf4eeb051352d4220d96e44dfa2264	k_Bacteria	p_Proteobacteria	c_Gammaproteobacteria	o_Betaproteobacteriales	f_Nitrosomonadaceae	mle1-7	s_uncultured soil bacterium
e2de2bbc7c4cb40cddcda701c909fc2d	k_Bacteria	p_Proteobacteria	c_Gammaproteobacteria	o_Pasteurellales	f_Pasteurellaceae	Actinobacillus	
5151939a5e3a8928608d3ddb0b772b26	k_Bacteria	p_Bacteroidetes	c_Bacteroidia	o_Bacteroidales	f_Prevotellaceae	Prevotella	s_Prevotella dentalis DSM 3688
072a834e48e0ce8bb0f15eba8d80a5ee	k_Bacteria	p_Bacteroidetes	c_Bacteroidia	o_Chitinophagales	f_Chitinophagaceae	Flavisolibacter	
9317a85e5ee38b019e30ee3aee0f21e0	k_Bacteria	p_Firmicutes	c_Negativicutes	o_Selenomonadales	f_Acidaminococcaceae	Phascolarctobacterium	
d0f01662dce2f1c98151e1f3e9dccde0	k_Bacteria	p_Proteobacteria	c_Alphaproteobacteria	o_Rhizobiales	f_Beijerinckiaceae	Microvirga	
10ade7db85e6e80bc4e7504dbe2cdcd2	k_Bacteria	p_Proteobacteria	c_Alphaproteobacteria	o_Caulobacterales	f_Caulobacteraceae	uncultured	s_metagenome
ddb04862ff1cd6823038583b2d620250	k_Bacteria	p_Gemmatimonadetes	c_Gemmatimonadetes	o_Gemmatimonadales	f_Gemmatimonadaceae	Gemmatirosa	s_uncultured Gemmatimonadetes bacterium
7a5330740e9d604c200df1b16894094e	k_Bacteria	p_Patescibacteria	c_ABY1	o_Candidatus Kuenenbacteria	f_uncultured bacterium	uncultured	s_uncultured bacterium
9010cbfb33f2ca45ca850aa291338f37	k_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Ruminococcaceae	Flavonifractor	s_uncultured organism
59885a15374d59dcb815e272e788959c	k_Bacteria	p_Bacteroidetes	c_Bacteroidia	o_Bacteroidales	f_Prevotellaceae	Prevotella	
19386012f47b4a8d83f8fa168376a505	k_Bacteria	p_Proteobacteria	c_Alphaproteobacteria	o_Rhizobiales	f_Xanthobacteraceae	Pseudolabrys	
cef92f9b44851b725951e295a690edb1	k_Bacteria	p_Firmicutes	c_Erysipelotrichia	o_Erysipelotrichales	f_Erysipelotrichaceae	Erysipelotrichaceae	
a9d777f303757a632588c34fcbb97d29	k_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Ruminococcaceae		
407a77aac82ac8149f7486a35172390c	k_Bacteria	p_Deinococcus-Thermus	c_Deinococci	o_Deinococcales	f_Trueperaceae	Truepera	s_uncultured Deinococcales bacterium
9cdedf72f04bd664b18a74ca3eec9c90	Unassigned						
4dcaf1014f5d53a710e0f9ed1c7709a1	k_Bacteria						
7b96fcf19d4fb28dd611ddedd400e88e	k_Bacteria	p_Chloroflexi	c_JG30-KF-CM66	o_uncultured Chloroflexi bacterium	f_uncultured Chloroflexi bacterium	uncultured	s_uncultured Chloroflexi bacterium
fcc8a9f0fad42a6985b315bb4aa45cb7	k_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Christensenellaceae	Christensenellaceae	s_bacterium YE57
f5152ff1916d61119085c8c5ef461508	k_Bacteria	p_Proteobacteria	c_Alphaproteobacteria	o_Rhizobiales			
e74a5cb3fbe028ec4c07f35adf4ecdc5	k_Bacteria	p_Bacteroidetes	c_Bacteroidia	o_Bacteroidales	f_Barnesiellaceae	Barnesiella	
f339080530d81b7d5e691c04dce94420	k_Bacteria	p_Proteobacteria	c_Gammaproteobacteria	o_Betaproteobacteriales	f_Burkholderiaceae	Sutterella	s_Duodenibacillus massiliensis
c733b45fea029eae8d9b2d837989240c	k_Bacteria	p_Proteobacteria	c_Deltaproteobacteria	o_Bdellovibrionales	f_Bacteriovoracaceae	Peredibacter	
0710da2a775d9ec5686c58bff283ecad	k_Bacteria	p_Bacteroidetes	c_Bacteroidia	o_Bacteroidales	f_Prevotellaceae	Prevotella	s_unidentified
283cfe404f83102dd6e8c2d9210b1618	Unassigned						
3e12b9557fae04b33cfe26d145bbabb8	k_Bacteria	p_Planctomycetes	c_Planctomycetacia	o_Gemmatales	f_Gemmataceae	uncultured	s_uncultured planctomycete
1cde34130db846809cb1debe4193f8cb	k_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Peptostreptococcaceae	Filifactor	s_uncultured bacterium
67011f76e51b4f7748b657ce426755ba	Unassigned						
0283eda5c89787ff4c24ca76949f10a7	k_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales			
169106de44332110613bf05771636328	k_Bacteria	p_Actinobacteria	c_Acidimicrobiia	o_Microtrichales	f_Ilumatobacteraceae	CL500-29	s_bacterium enrichment culture clone B97(2011)
9d66904e470c64817b611583e7833832	k_Bacteria	p_Bacteroidetes	c_Bacteroidia	o_Cytophagales	f_Hymenobacteraceae	Hymenobacter	
9bf53b63ca82faffdc1012000f9c62bb	k_Bacteria	p_Firmicutes	c_Bacilli	o_Lactobacillales	f_Streptococcaceae	Streptococcus	
32b43bbea26833ea43962d7444432f34	k_Bacteria	p_Bacteroidetes	c_Bacteroidia	o_Bacteroidales	f_Rikenellaceae	Rikenellaceae	s_uncultured bacterium
53a7a37e2eaf51d5e4b53d03edeb116c	k_Bacteria	p_Proteobacteria	c_Alphaproteobacteria	o_uncultured	f_uncultured proteobacterium	uncultured	s_uncultured proteobacterium
df16d047e5ee2f87c2c0d24bb1c1027b	k_Bacteria	p_Firmicutes	c_Negativicutes	o_Selenomonadales	f_Veillonellaceae	Veillonella	
8ae461db0483854a0d04acee5bf9d7c6	k_Bacteria	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	f_Rhodobacteraceae	Paracoccus	
082e2ebd3ca568ff9b1bbb69176e59d5	k_Bacteria	p_Firmicutes	c_Negativicutes	o_Selenomonadales	f_Veillonellaceae	Veillonella	
83a5837985a80e5cbaa15a2675233e4e	k_Bacteria	p_Proteobacteria	c_Alphaproteobacteria	o_Sphingomonadales	f_Sphingomonadaceae	Sphingobium	
37302f88a7cb070a01030caa61ad94b9	Unassigned						
5c8b3c62ca1ebb57465b6d63e9433e81	k_Bacteria	p_Bacteroidetes	c_Bacteroidia	o_Bacteroidales	f_Prevotellaceae	Paraprevotella	s_uncultured bacterium
0231f20221e42ee58dbe12f6e5aad34c	k_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Ruminococcaceae	Fastidiosipila	
f91bc79d2cd804e761abae268c844e23	k_Eukaryota	p_Opisthokonta	c_Holozoa	o_Metazoa (Animalia)	D_10__Tetrapoda	D_11__Mammalia	
e7e1373564db3d14aa3c8cb4371d2f41	k_Bacteria	p_Fusobacteria	c_Fusobacteriia	o_Fusobacteriales	f_Leptotrichiaceae	uncultured	s_Leptotrichia-like sp. oral clone BB002
a21d46966a3b749c0d02332c7917000f	k_Bacteria	p_Bacteroidetes	c_Bacteroidia	o_Sphingobacteriales	f_Sphingobacteriaceae	Pedobacter	
d8eec2ba3d20f167e74fa00e7002f7bd	k_Bacteria	p_Spirochaetes	c_Spirochaetia	o_Spirochaetales	f_Spirochaetaceae	Treponema	s_Treponema sp. oral taxon 230
7d7c9eff7c3ddb78ed958c4c175b22a6	k_Bacteria	p_Acidobacteria	c_Subgroup 18				
3f2437273ff2093b865fd1a726738599	k_Bacteria	p_Actinobacteria	c_Actinobacteria	o_Corynebacteriales	f_Corynebacteriaceae	Corynebacterium	
ce4132ac135303c336346b598f48d727	k_Bacteria	p_Firmicutes	c_Bacilli	o_Lactobacillales	f_Streptococcaceae	Streptococcus	
f8d9a91610db22c172a283fd30b6aade	k_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Family XI	Helcococcus	s_uncultured bacterium
16967cc5a6322287ae4dc9797adbc99e	k_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Ruminococcaceae	Faecalibacterium	
20381aee38a8fedb25bc941b174719ff	Unassigned						
79206b4c2f19d8025f9e2db5a2eccf72	k_Bacteria	p_Bacteroidetes	c_Bacteroidia	o_Bacteroidales	f_Prevotellaceae	Alloprevotella	s_Prevotellamassilia timonensis
3639569f7270e6603592fd751227bf1a	k_Bacteria	p_Proteobacteria	c_Gammaproteobacteria	o_Pasteurellales	f_Pasteurellaceae	Haemophilus	
959caf0c61fb2e768e4bc5b2e9786367	k_Bacteria	p_Gemmatimonadetes	c_Gemmatimonadetes	o_Gemmatimonadales	f_Gemmatimonadaceae	Gemmatirosa	s_uncultured bacterium
7d0ec8ea9d37dd7268dced78134f4b2d	k_Bacteria	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	f_Rhodobacteraceae		
e5e0d41a7d6d2772732a3310804d0a29	Unassigned						
45515550e1536e5e71761b20b5f0cf00	k_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Ruminococcaceae	Ruminococcaceae	
488906989ddfe6702ffc2b40af839d39	k_Bacteria	p_Planctomycetes	c_Pla4 lineage	o_uncultured planctomycete	f_uncultured planctomycete	uncultured	s_uncultured planctomycete
44343f6950b9e167de9b7a3b3a6e0565	k_Bacteria	p_Chloroflexi	c_Chloroflexia	o_Chloroflexales	f_Roseiflexaceae	uncultured	s_uncultured soil bacterium
5c0eb2cc0831a4b7304ec1fa20756159	k_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Ruminococcaceae	Ruminococcaceae	s_uncultured bacterium
97142092797b4213bc788d5e7e9e076a	k_Bacteria	p_Actinobacteria	c_Actinobacteria	o_Bifidobacteriales	f_Bifidobacteriaceae	Bifidobacterium	
2f71fa3aa2b59d8f6d364842fa98e90b	k_Bacteria	p_Tenericutes	c_Mollicutes	o_Mollicutes RF39	f_uncultured bacterium	uncultured	s_uncultured bacterium
4566e1a97d218a1690169b48a094a3bf	k_Bacteria	p_Actinobacteria	c_Coriobacteriia	o_Coriobacteriales	f_Atopobiaceae	Atopobium	s_unidentified
da3617b5a8f0f9da26f3e6ece65e9a2c	k_Bacteria	p_Planctomycetes	c_Planctomycetacia	o_Pirellulales	f_Pirellulaceae	Pirellula	s_uncultured organism
6f8c981aa30859091f201c32c66dcb79	k_Bacteria	p_Omnitrophicaeota	c_uncultured bacterium	o_uncultured bacterium	f_uncultured bacterium	uncultured	s_uncultured bacterium
caa3371e5958613afe4331a9d4d44deb	k_Bacteria	p_Bacteroidetes	c_Bacteroidia	o_Bacteroidales	f_Prevotellaceae	Prevotella	
819b86df9b2f71d40d7cded0211d65c3	k_Bacteria	p_Bacteroidetes	c_Bacteroidia	o_Bacteroidales	f_Bacteroidaceae	Bacteroides	
9b553c6c5a3d46edbbab2c8fdbd4e131	k_Bacteria	p_Proteobacteria	c_Gammaproteobacteria	o_Betaproteobacteriales	f_Rhodocyclaceae		
d961b202d4193ff37f2701e50837c635	k_Bacteria	p_Proteobacteria	c_Deltaproteobacteria	o_Myxococcales	f_Haliangiaceae	Haliangium	s_uncultured Nannocystineae bacterium
b7ae3b2942a133cae3109b667f8d0327	k_Bacteria	p_Tenericutes	c_Mollicutes	o_Mollicutes RF39	f_metagenome	metagenome	s_metagenome
fd5c8c379ac9d1de743fb4943f8872ab	Unassigned						
bb4b27bff71e8681569504db2c3fcf99	k_Bacteria	p_Nitrospirae	c_Nitrospira	o_Nitrospirales	f_Nitrospiraceae	Nitrospira	s_uncultured organism
8606bf73d029c25106593b218621528c	k_Bacteria	p_Fusobacteria	c_Fusobacteriia	o_Fusobacteriales	f_Fusobacteriaceae	Fusobacterium	
db875f7361f46bcbf652b4d812158b57	k_Bacteria	p_Actinobacteria	c_Rubrobacteria	o_Rubrobacterales	f_Rubrobacteriaceae	Rubrobacter	s_Rubrobacter sp. LYG58
3817f535258e087096cbdc7598bc671f	k_Bacteria	p_Actinobacteria	c_Coriobacteriia	o_Coriobacteriales	f_Eggerthellaceae	Senegalimassilia	s_unidentified
c69bde90b5b4dd72259b19d24d7e2f83	k_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Lachnospiraceae		
db5e0286db2b58572db7ddd59d194970	k_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales			
7d454750f52d9a1d4d1670b1796e35e7	k_Bacteria	p_Bacteroidetes	c_Bacteroidia	o_Flavobacteriales	f_Flavobacteriaceae	Flavobacterium	
57e2aca93781c3cf9919d24ccf446ae4	k_Bacteria						
6cbaa6f120c5b06abcb476a8273a0830	k_Bacteria	p_Proteobacteria	c_Deltaproteobacteria	o_Deltaproteobacteria Incertae Sedis	f_Unknown Family	Deferrisoma	s_uncultured bacterium
61147c800749fb0547e5569f568f633b	k_Bacteria	p_Proteobacteria	c_Deltaproteobacteria	o_Desulfuromonadales	f_Geobacteraceae	Geobacter	
83a9b9d8de2075cbf2036aa20e041160	k_Bacteria	p_Bacteroidetes	c_Bacteroidia	o_Bacteroidales	f_Prevotellaceae	Prevotella	s_unidentified
f5ff7f92f840d31253ae843aba53d515	k_Bacteria	p_Proteobacteria	c_Alphaproteobacteria	o_Dongiales	f_Dongiaceae	Dongia	s_uncultured bacterium
9cca219ac7e1d9722ab63545dc219ecd	k_Bacteria	p_Proteobacteria	c_Gammaproteobacteria	o_Pseudomonadales	f_Pseudomonadaceae	Pseudomonas	
a69e0e9d5129a1cb2d4fa4f9da28cac9	k_Bacteria	p_Chloroflexi	c_Anaerolineae	o_SBR1031	f_A4b	wastewater	s_wastewater metagenome
4711f9d746d0d4d95f81664fe2a714df	k_Bacteria	p_Actinobacteria	c_Coriobacteriia	o_Coriobacteriales	f_Atopobiaceae	Atopobium	s_uncultured bacterium
4b8733c1edd2b596859dcb98e5d92cc2	k_Bacteria	p_Proteobacteria	c_Alphaproteobacteria	o_Azospirillales	f_Azospirillaceae	Azospirillum	s_Azospirillum brasilense
b30b79fb178dd65f08e61647a32db1ff	k_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Lachnospiraceae	Johnsonella	s_uncultured Lachnospiraceae bacterium
5313dbf6f8284ce73463f7cbcd1a344e	k_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Ruminococcaceae	Faecalibacterium	
4ba3d9f88af47d27bd4b619b896077dd	k_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Family XI	Helcococcus	
2763f182a58a05c8f222442db5eeda89	k_Bacteria	p_Bacteroidetes	c_Bacteroidia	o_Bacteroidales	f_Rikenellaceae	Blvii28	s_uncultured Bacteroidetes bacterium
bd2b9296117a2362bb825c998914a70e	k_Bacteria	p_Proteobacteria	c_Alphaproteobacteria	o_Sphingomonadales	f_Sphingomonadaceae	Sphingomonas	
e2cc3d36d64b749089d0b86678602530	k_Bacteria	p_Firmicutes	c_Erysipelotrichia	o_Erysipelotrichales	f_Erysipelotrichaceae	Bulleidia	s_unidentified
fd115877148a9b8a5685dfd17bd85955	k_Bacteria	p_Proteobacteria	c_Gammaproteobacteria	o_Betaproteobacteriales	f_Neisseriaceae	Neisseria	
fb310105c72970579faa48a7a322607c	k_Bacteria	p_Proteobacteria	c_Alphaproteobacteria	o_Rhizobiales	f_Beijerinckiaceae	Bosea	
7fb7c666d69a3e2b33228f9a42a53155	Unassigned						
2db2f77fa5c24153dff97afcaad65d4c	k_Bacteria	p_Proteobacteria	c_Gammaproteobacteria	o_Betaproteobacteriales	f_Burkholderiaceae	Burkholderia-Caballeronia-Paraburkholderia	
30d34f33dedeb4460de924709cec71c3	k_Bacteria	p_Acidobacteria	c_Thermoanaerobaculia	o_Thermoanaerobaculales	f_Thermoanaerobaculaceae	Subgroup	
247410962811bafe72f03ac2cd1a6fa0	k_Bacteria	p_Bacteroidetes	c_Bacteroidia	o_Bacteroidales			
6fbda16af5528744bfc037aed9a15a65	k_Bacteria	p_Proteobacteria	c_Gammaproteobacteria	o_Pasteurellales	f_Pasteurellaceae		
e273a00d075d353d798d5e7edb128034	k_Bacteria	p_Firmicutes	c_Bacilli	o_Lactobacillales	f_Lactobacillaceae	Lactobacillus	s_Lactobacillus sp. Aahmto12
872be8837a9d7dfdb5550c52c412073b	k_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Ruminococcaceae	Faecalibacterium	
